ID,Locality,PricePr,Tenement building,Venue of the sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition,Type,Subtype
10280426,blankenberge,420000€,No,,2.0,,,,,,,,,,,,,apartment,
10071047,oostende,175000€,No,,2.0,,,No,,,,,,,2.0,,Good,apartment,
8968080,torhout,219000€,No,,2.0,,,No,,Yes,,,,,,,,apartment,
9435313,het-zoute,4600000€,No,,3.0,163.0,,No,,,,,,,2.0,,As new,apartment,
10188629,knokke-heist,1995000€,No,,4.0,128.0,,,,Yes,,Yes,,,,,,apartment,
10173032,zedelgem,315000€,No,,2.0,114.0,Installed,No,,,63.0,,,,2.0,,,apartment,
9793992,middelkerke,270000€,No,,1.0,64.0,Installed,Yes,,,,,,,2.0,,Good,apartment,
10249094,sint-kruis,299000€,No,,2.0,100.0,,No,,Yes,,,,,2.0,,Good,apartment,
10016150,sint-michiels,467500€,No,,2.0,126.0,Installed,No,,,29.0,,,,2.0,,As new,apartment,
10154451,knokke-heist,599000€,No,,2.0,64.0,Installed,,,Yes,,,,,,,,apartment,
10226778,wenduine,139000€,No,,1.0,54.0,,Yes,,Yes,,,,,2.0,,Good,apartment,
9331285,oostende,227850€,No,,2.0,64.0,Not installed,No,,Yes,,,,,,,,apartment,
10278295,blankenberge,399000€,No,,2.0,86.0,Installed,No,,,,,,,2.0,,,apartment,
10291256,heist-aan-zee,319000€,No,,3.0,170.0,,No,,Yes,,,,,2.0,,To be done up,apartment,
10271428,zeebrugge,385000€,No,,2.0,80.0,Hyper equipped,,,,7.0,,,,2.0,,As new,apartment,
10291814,blankenberge,325000€,No,,3.0,98.0,,No,,,30.0,,,,,,,apartment,
10184373,knokke-heist,627000€,No,,2.0,65.0,,,,,1.0,,,,2.0,,As new,apartment,
10256333,blankenberge,299000€,No,,2.0,75.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,
9949693,oostende,370000€,No,,2.0,82.0,Installed,No,,,6.0,,,,2.0,,As new,apartment,
10078926,assebroek,125000€,No,,1.0,51.0,,No,,,,,,,2.0,,,apartment,
10294160,zeebrugge,449000€,No,,2.0,93.0,,No,,,,,,,2.0,,Good,apartment,
10173781,westende,220000€,No,,,48.0,,No,,,8.0,,,,2.0,,Good,apartment,
10289081,blankenberge,279000€,No,,2.0,83.0,,No,,Yes,,,,,2.0,,Good,apartment,
10231493,knokke,2595000€,No,,3.0,122.0,Installed,No,,,8.0,,,,2.0,,As new,apartment,
10221248,brugge,299500€,No,,2.0,85.0,Hyper equipped,No,,Yes,,,,,,,Good,apartment,
10270179,oostende,209000€,No,,2.0,71.0,Installed,Yes,,,6.0,,,,,,Good,apartment,
10150718,zeebrugge,257500€,No,,1.0,103.0,,No,,,13.0,,,,,,As new,apartment,
10103195,blankenberge,285000€,No,,2.0,84.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,
10307824,blankenberge,327250€,No,,2.0,80.0,Installed,No,,,15.0,,,,,,,apartment,
9789280,knokke-heist-knokke,795000€,No,,2.0,60.0,USA hyper equipped,No,,Yes,,,,,2.0,,As new,apartment,
10000438,middelkerke,479400€,No,,3.0,126.0,,,,Yes,,,,,,,,apartment,
9998679,knokke-zoute,4295000€,No,,3.0,163.0,Hyper equipped,,1.0,Yes,,Yes,,,2.0,,As new,apartment,
10188241,blankenberge,178500€,No,,2.0,,,,,,,,,,2.0,,Good,apartment,
10230580,knokke,795000€,No,,2.0,65.0,Hyper equipped,Yes,1.0,Yes,,Yes,,,2.0,,,apartment,
10252570,middelkerke,490000€,No,,2.0,77.0,Installed,No,,,,,,,,,,apartment,
10289588,knokke-heist,675000€,No,,2.0,55.0,Hyper equipped,No,,,,,,,3.0,,As new,apartment,
9770218,knokke-heist,1450000€,No,,4.0,117.0,Installed,No,,,,,,,,,As new,apartment,
9862283,westende,140000€,No,,2.0,64.0,Sei equipped,Yes,,,4.0,,,,2.0,,Good,apartment,
10262203,knokke-heist,699000€,No,,3.0,119.0,USA installed,No,,Yes,,,,,2.0,,Good,apartment,
10120894,oostende,398000€,No,,2.0,90.0,Hyper equipped,Yes,,Yes,,,,,,,,apartment,
10066433,oostende,515000€,No,,3.0,106.0,,,,Yes,,,,,,,As new,apartment,
10297601,knokke,995000€,No,,2.0,83.0,,No,,Yes,,Yes,,,,,,apartment,
10120593,oostende,225000€,No,,2.0,82.0,,,,,,,,,,,Just renovated,apartment,
10306246,oostkamp,190000€,No,,1.0,55.0,Installed,,,Yes,,,,,,,,apartment,
10180376,duinbergen,1350000€,No,,3.0,143.0,Installed,,,Yes,,,,,4.0,,As new,apartment,
9859180,knokke-heist,3195000€,No,,3.0,140.0,USA hyper equipped,Yes,,Yes,,,,,3.0,,As new,apartment,
10279383,oostende,119000€,No,,1.0,60.0,Installed,No,,,3.0,,,,2.0,,Good,apartment,
10301848,brugge,449000€,No,,2.0,,Installed,No,,,,,,,4.0,,Good,apartment,
9972982,knokke-heist,675000€,No,,2.0,70.0,Hyper equipped,Yes,,,,,,,2.0,,As new,apartment,
10030378,knokke,2700000€,No,,2.0,101.0,,,,Yes,,,,,,,As new,apartment,
10172206,zeebrugge,215000€,No,,1.0,58.0,,No,,,6.0,,,,,,As new,apartment,
10269820,blankenberge,270000€,No,,2.0,85.0,,,,Yes,,,,,,,To renovate,apartment,
10249926,oostende,185000€,No,,1.0,53.0,,No,,,,,,,2.0,,Good,apartment,
9990181,blankenberge,549000€,No,,3.0,104.0,Hyper equipped,Yes,,Yes,,,,,,,Good,apartment,
10307798,blankenberge,314500€,No,,2.0,80.0,Installed,No,,,8.0,,,,2.0,,,apartment,
10296059,oostende,250000€,No,,1.0,62.0,Installed,No,,,21.0,Yes,,,,,,apartment,
10279849,knokke,675000€,No,,2.0,70.0,Hyper equipped,Yes,,,,,,,,,Just renovated,apartment,
10300402,knokke-heist,1350000€,No,,2.0,78.0,,No,,,,Yes,,,2.0,,As new,apartment,
10300401,knokke-heist,1850000€,No,,3.0,125.0,,No,,,,,,,2.0,,As new,apartment,
10005901,knokke-heist,265000€,No,,1.0,54.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,
10122589,oostende,459000€,No,,2.0,83.0,Hyper equipped,No,,,3.0,,,,2.0,,As new,apartment,
10256332,heist-aan-zee,299000€,No,,2.0,75.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,
10299881,knokke,1095000€,No,,3.0,100.0,,No,,,,,,,,,Just renovated,apartment,
10307732,blankenberge,238875€,No,,1.0,67.0,Installed,No,,,2.0,,,,2.0,,,apartment,
10146292,knokke-heist,365000€,No,,1.0,32.0,,,,,,,,,,,As new,apartment,
10231029,knokke,595000€,No,,2.0,94.0,,No,,,6.0,,,,3.0,,,apartment,
10157129,middelkerke,185000€,No,,1.0,,,Yes,,,,Yes,,,,,As new,apartment,
10042396,oudenburg,299000€,No,,2.0,149.0,Installed,No,,,,,49.0,,2.0,,As new,apartment,
10193891,oostende,1395000€,No,,4.0,,,,,,155.0,,,,,,,apartment,
10295288,westende,119000€,No,,1.0,44.0,Hyper equipped,No,,Yes,,,12.0,,,,As new,apartment,
10153986,knokke-heist,310000€,No,,2.0,92.0,,No,,Yes,,,,,2.0,,To be done up,apartment,
10264580,oostende,179000€,No,,2.0,70.0,Installed,,,,,,,,,,Good,apartment,
10134837,oostende,235000€,No,,2.0,,,,,,,,,,,,Good,apartment,
10298950,knokke,1795000€,No,,3.0,120.0,Installed,No,,Yes,,,,,2.0,,,apartment,
10279710,knokke-zoute,895000€,No,,2.0,,Hyper equipped,,,Yes,,,,,2.0,,As new,apartment,
10296220,knokke-heist,1095000€,No,,3.0,98.0,Hyper equipped,,,Yes,,,,,2.0,,As new,apartment,
9582666,knokke,435000€,No,,1.0,60.0,,No,,,,,,,2.0,,,apartment,
9351470,brugge,340620€,No,,3.0,148.0,,,,Yes,,Yes,,,,,,apartment,
8746817,de-haan,395000€,No,,3.0,140.0,,,,,,,,,,,As new,apartment,
10196104,sint-michiels,150000€,No,,1.0,,,Yes,,,,,,,,,,apartment,
10183591,oostende,379000€,No,,2.0,106.0,Installed,No,,,,,35.0,,2.0,,As new,apartment,
10096386,oostende,218000€,No,,2.0,,,,,Yes,,,,,,,,apartment,
10028019,middelkerke,110000€,No,,1.0,30.0,Installed,No,,,,,,,3.0,,To renovate,apartment,
10251361,westende,245500€,No,,2.0,57.0,USA hyper equipped,No,,Yes,,,,,,,As new,apartment,
10300574,blankenberge,299000€,No,,4.0,145.0,,,,Yes,,Yes,,,,,To be done up,apartment,
10289465,knokke,1095000€,No,,3.0,,,No,,,,,,,,,,apartment,
10173040,zedelgem,440000€,No,,4.0,170.0,Installed,No,,,18.0,,,,2.0,,,apartment,
10307223,aartrijke,260000€,No,,,257.0,,No,,Yes,,Yes,,,2.0,,To be done up,apartment,
9784934,de-haan,225000€,No,,1.0,54.0,,No,,Yes,,,,,1.0,,As new,apartment,
10192277,oostende,119000€,No,,2.0,63.0,Installed,No,,,,,,,2.0,,Good,apartment,
10307722,blankenberge,365000€,No,,2.0,85.0,Installed,No,,Yes,,,,,2.0,,,apartment,
10158037,knokke-heist,1850000€,No,,3.0,125.0,USA installed,Yes,,,,,,,2.0,,Just renovated,apartment,
10002956,heist-aan-zee,895000€,No,,3.0,100.0,Installed,,,,,,,,,,,apartment,
10307820,blankenberge,309500€,No,,2.0,83.0,Installed,No,,,7.0,,,,2.0,,,apartment,
9882345,blankenberge,307750€,No,,2.0,85.0,,,,Yes,,Yes,,,,,,apartment,
10307760,blankenberge,312000€,No,,2.0,83.0,Installed,No,,,10.0,,,,,,,apartment,
10203581,middelkerke,290000€,No,,2.0,94.0,,No,,Yes,,Yes,,,,,As new,apartment,
10125609,oostende,195000€,No,,2.0,,,,,,,,,,,,,apartment,
10302834,blankenberge,139000€,No,,1.0,52.0,Hyper equipped,No,,,,,,,,,Good,apartment,
10307840,blankenberge,272000€,No,,1.0,70.0,Installed,No,,,6.0,,,,2.0,,,apartment,
10028101,blankenberge,383750€,No,,2.0,106.0,,,,Yes,,Yes,,,,,,apartment,
10307734,blankenberge,580000€,No,,2.0,86.0,Installed,No,,,12.0,,,,,,,apartment,
10242276,oostende,239000€,No,,2.0,94.0,Installed,No,,,6.0,,,,2.0,,To be done up,apartment,
10203536,assebroek,375000€,No,,4.0,,,,,Yes,,Yes,,,,,To renovate,apartment,
10306344,knokke,545000€,No,,2.0,85.0,Hyper equipped,Yes,,Yes,,,,,2.0,,Just renovated,apartment,
10307774,blankenberge,254750€,No,,1.0,61.0,Installed,No,,,12.0,,,,,,,apartment,
10284012,gistel,330000€,No,,3.0,128.0,Hyper equipped,Yes,,,8.0,,,,1.0,,As new,apartment,
10301563,knokke,585000€,No,,2.0,85.0,,No,,Yes,,Yes,,,,,As new,apartment,
10039556,oostende,220000€,No,,2.0,75.0,Hyper equipped,No,,Yes,,,,,,,As new,apartment,
10226287,knokke-heist,Starting price : 380000€,No,Link to online sale,2.0,78.0,,,,,,,,,,,To be done up,apartment,
10105300,oostende,225000€,No,,2.0,68.0,Installed,,,,,,,,2.0,,Just renovated,apartment,
9838027,knokke-heist,265000€,No,,2.0,62.0,Installed,No,,,,,,,2.0,,,apartment,
9893295,knokke-heist,585000€,No,,2.0,,Hyper equipped,No,,,,,,,,,As new,apartment,
10302716,blankenberge,239000€,No,,2.0,80.0,,No,,,4.0,,,,2.0,,Good,apartment,
10178499,heist-aan-zee,253000€,No,,1.0,34.0,Hyper equipped,No,,,,,,,,,As new,apartment,
9770047,knokke-heist,449000€,No,,1.0,56.0,,,,Yes,,Yes,,,,,,apartment,
9985754,knokke-heist,1495000€,No,,3.0,124.0,,,,Yes,,,,,2.0,,As new,apartment,
10252081,knokke-heist,699000€,No,,2.0,90.0,,Yes,,,6.0,,,,,,Good,apartment,
9710440,middelkerke,493350€,No,,3.0,140.0,Sei equipped,No,,,6.0,,,,4.0,,,apartment,
10264231,knokke,695000€,No,,3.0,93.0,Hyper equipped,No,,Yes,,,,,2.0,,As new,apartment,
10212589,oostende,450000€,No,,2.0,118.0,,,,,22.0,,,,,,,apartment,
9810341,oostende,155000€,No,,3.0,,,,,,,,,,,,,apartment,
10235790,oostende,415000€,No,,2.0,89.0,Hyper equipped,Yes,,Yes,,,,,2.0,,Just renovated,apartment,
10312093,knokke-heist,675000€,No,,2.0,62.0,USA hyper equipped,,,,,,,,2.0,,Just renovated,apartment,
10177811,knokke,625000€,No,,2.0,74.0,,No,,,,,,,,,,apartment,
10300534,de-haan,255000€,No,,1.0,54.0,,No,,,6.0,,,,,,As new,apartment,
10014233,blankenberge,365000€,No,,2.0,85.0,Installed,No,,,,,,,2.0,,,apartment,
10230406,heist-aan-zee,329000€,No,,2.0,87.0,USA installed,,,,6.0,,,,2.0,,As new,apartment,
10298700,knokke,735000€,No,,3.0,130.0,Hyper equipped,Yes,,Yes,,,,,3.0,,Just renovated,apartment,
9552550,gistel,349500€,No,,3.0,130.0,Hyper equipped,No,,,14.0,,,,,,As new,apartment,
10266676,oostende,315000€,No,,2.0,82.0,Installed,No,,Yes,,,,,2.0,,To be done up,apartment,
10296850,oostende,229000€,No,,2.0,95.0,Sei equipped,No,,Yes,,,,,2.0,,Good,apartment,
9552587,gistel,341000€,No,,3.0,129.0,Hyper equipped,No,,,12.0,,,,,,As new,apartment,
10161179,oostende,455000€,No,,2.0,81.0,Hyper equipped,No,,Yes,,Yes,,,,,,apartment,
10268968,bredene,229000€,No,,2.0,94.0,Installed,No,,,,,,,2.0,,Good,apartment,
10044675,bredene,115000€,No,,1.0,40.0,Sei equipped,No,,,6.0,,,,2.0,,Good,apartment,
10264730,knokke-heist,1175000€,No,,2.0,72.0,,,,,,,,,,,Just renovated,apartment,
10299674,brugge,325000€,No,,3.0,120.0,,,,Yes,,,,,,,To be done up,apartment,
10282164,sint-michiels,105000€,No,,,16.0,,Yes,,,,,,,,,,apartment,
9744381,oostkamp,190000€,No,,1.0,50.0,,,,,,,,,,,,apartment,
10058116,knokke,749500€,No,,3.0,120.0,Installed,No,,,,,,,2.0,,,apartment,
10287479,oostkamp,284000€,No,,2.0,101.0,,No,,Yes,,,,,2.0,,,apartment,
10303107,oostende,275000€,No,,2.0,80.0,Hyper equipped,Yes,,,,,,,,,As new,apartment,
9764643,brugge,467500€,No,,2.0,126.0,Installed,,,,29.0,,,,,,As new,apartment,
10302722,knokke,749500€,No,,2.0,86.0,,No,,,,,,,2.0,,Good,apartment,
9556937,blankenberge,257250€,No,,2.0,,,,,Yes,,,,,,,,apartment,
10135846,knokke,520000€,No,,3.0,98.0,,No,,,,Yes,,,,,Just renovated,apartment,
10278947,oostende,195000€,No,,2.0,80.0,,,,,,,,,,,,apartment,
9824416,st-andries,284500€,No,,2.0,116.0,Installed,No,,,,,,,,,Good,apartment,
10031880,knokke,230000€,No,,,45.0,,No,,,,,,,2.0,,,apartment,
10275075,zeebrugge,235000€,No,,1.0,65.0,,No,,,,,,,,,Good,apartment,
10278668,blankenberge,179000€,No,,2.0,90.0,Installed,No,,,,,,,3.0,,Good,apartment,
10282115,knokke-zoute,795000€,No,,2.0,,Hyper equipped,No,,Yes,,,,,2.0,,Just renovated,apartment,
10283659,oostende,219000€,No,,2.0,73.0,Hyper equipped,No,,Yes,,,,,,,Good,apartment,
10129924,blankenberge,335000€,No,,2.0,75.0,,Yes,,Yes,,,,,,,As new,apartment,
10276261,oostende,219000€,No,,2.0,85.0,Installed,,,Yes,,,,,,,As new,apartment,
10157207,knokke-heist,1850000€,No,,3.0,113.0,Installed,No,,,,,,,,,,apartment,
10060190,knokke,575000€,No,,2.0,76.0,,,,,,,,,,,,apartment,
10308557,blankenberge,135000€,No,,1.0,52.0,,,,,,,,,,,,apartment,
9821250,blankenberge,349000€,No,,2.0,,,,,Yes,,,,,,,,apartment,
10092165,torhout,380000€,No,,2.0,122.0,Installed,No,,,42.0,,96.0,,2.0,,,apartment,
10025016,knokke-zoute,2350000€,No,,4.0,195.0,,No,,Yes,,,,,3.0,,Good,apartment,
9769957,oostende,490000€,No,,4.0,220.0,,,,Yes,,,,,,,As new,apartment,
10255483,middelkerke,425000€,No,,2.0,87.0,Installed,Yes,,,,,,,2.0,,Good,apartment,
9104734,gistel,249500€,No,,2.0,92.0,Hyper equipped,No,,,11.0,,,,,,As new,apartment,
10269359,oostende,299000€,No,,1.0,58.0,,,,Yes,,,,,,,As new,apartment,
10043084,knokke-heist,920000€,No,,3.0,97.0,,,,Yes,,,,,2.0,,,apartment,
10173033,zedelgem,300000€,No,,1.0,102.0,Installed,No,,,57.0,,,,2.0,,,apartment,
10198064,sijsele,210000€,No,,2.0,71.0,,,,Yes,,,,,,,,apartment,
10235054,oostende,209000€,No,,2.0,134.0,,No,,Yes,,,,,2.0,,Good,apartment,
10222348,knokke-heist,675000€,No,,2.0,62.0,Installed,No,,,,Yes,,,2.0,,Good,apartment,
10298025,oostende,535000€,No,,2.0,99.0,Hyper equipped,No,,,45.0,,,,4.0,,As new,apartment,
10307775,blankenberge,327000€,No,,2.0,84.0,Installed,No,,,6.0,,,,2.0,,,apartment,
10238496,knokke-heist,1695000€,No,,4.0,185.0,Hyper equipped,,,Yes,,,,,3.0,,As new,apartment,
10161302,knokke-heist,705000€,No,,2.0,95.0,Installed,No,,Yes,,,,,,,,apartment,
9741051,heist-aan-zee,897000€,No,,3.0,,,No,,,,,,,,,,apartment,
10273859,oostende,165000€,No,,2.0,87.0,Hyper equipped,No,,Yes,,,,,,,As new,apartment,
10296957,sint-andries,340000€,No,,3.0,133.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,
10307809,blankenberge,314500€,No,,2.0,80.0,,No,,,7.0,,,,,,,apartment,
10211454,oostende,299000€,No,,2.0,107.0,,,,,10.0,,,,,,,apartment,
10276267,knokke-heist,675000€,No,,2.0,,,,,,,,,,,,,apartment,
10289937,oostende,159000€,No,,1.0,60.0,Installed,No,,Yes,,,,,,,Good,apartment,
10296247,blankenberge,250000€,No,,2.0,76.0,Installed,,,,,,,,,,,apartment,
10264037,knokke-heist,1175000€,No,,2.0,72.0,Installed,,,,4.0,,,,,,As new,apartment,
10188632,knokke-heist,675000€,No,,2.0,,,,,,,,,,,,Just renovated,apartment,
10102997,oostende,179000€,No,,1.0,61.0,,No,,,,,,,3.0,,Good,apartment,
10312671,oostende,249000€,No,,1.0,61.0,Installed,Yes,,,,,,,3.0,,,apartment,
10209028,oostende,199900€,No,,1.0,,,,,,,,,,,,As new,apartment,
10203663,knokke,2195000€,No,,3.0,95.0,,,,,,,,,,,,apartment,
10164861,oostende,1895000€,No,,3.0,211.0,,No,,,70.0,,,,4.0,,Good,apartment,
10079266,sint-andries,232000€,No,,2.0,,,No,,,,,,,2.0,,To renovate,apartment,
10279848,brugge,325000€,No,,2.0,,Hyper equipped,No,,,,,,,,,Just renovated,apartment,
10289219,knokke-heist,359000€,No,,2.0,69.0,,No,,Yes,,,,,2.0,,Good,apartment,
10277591,oostende,149500€,No,,1.0,,Installed,No,,,4.0,,,,2.0,,Good,apartment,
10105979,oostende,288000€,No,,2.0,80.0,,,,,1.0,,,,,,,apartment,
10221943,blankenberge,159000€,No,,1.0,35.0,Hyper equipped,No,,Yes,,Yes,,,,,Good,apartment,
9440088,knokke,2950000€,No,,3.0,95.0,,,,Yes,,Yes,,,,,,apartment,
10173044,zedelgem,298000€,No,,2.0,111.0,Installed,No,,,45.0,,,,2.0,,,apartment,
9151743,knokke-het-zoute,595000€,No,,2.0,63.0,Installed,No,,,,,,,3.0,,Good,apartment,
10307764,blankenberge,252250€,No,,1.0,61.0,Installed,No,,,11.0,,,,,,,apartment,
10190031,knokke-heist,215000€,No,,1.0,50.0,USA installed,No,,,,,,,2.0,,,apartment,
10157352,blankenberge,139000€,No,,1.0,60.0,,No,,,,,,,,,,apartment,
10289543,heist-aan-zee,439000€,No,,2.0,55.0,USA installed,,,,5.0,,,,2.0,,,apartment,
10026785,brugge-zeebrugge,2400000€,No,,3.0,152.0,USA hyper equipped,,,,30.0,,,,,,,apartment,
10044631,middelkerke,243000€,No,,2.0,,Installed,No,,Yes,,,,,,,,apartment,
10152521,knokke-heist,899000€,No,,3.0,120.0,,,,,,,,,2.0,,Good,apartment,
10300509,oostende,Starting price : 70000€,No,Link to online sale,2.0,,,,,,,,,,,,,apartment,
10301469,knokke,1190000€,No,,2.0,86.0,,,,Yes,,,,,,,,apartment,
9740869,brugge,119000€,No,,1.0,20.0,,Yes,,,,Yes,,,,,As new,apartment,
10299975,middelkerke,289000€,No,,2.0,80.0,,Yes,,,,,,,3.0,,Good,apartment,
10048718,oostende,450000€,No,,2.0,120.0,,,,,,,,,,,Just renovated,apartment,
10289290,knokke-heist,1379000€,No,,3.0,95.0,,,,Yes,,,,,2.0,,Just renovated,apartment,
10287892,blankenberge,349000€,No,,2.0,116.0,Installed,No,,,9.0,,,,3.0,,As new,apartment,
9910256,knokke-heist,675000€,No,,2.0,70.0,,Yes,,,,,,,2.0,,Just renovated,apartment,
10256768,oostende,154000€,No,,2.0,54.0,Installed,,,Yes,,Yes,,,,,As new,apartment,
10287042,knokke-heist,595000€,No,,1.0,51.0,Hyper equipped,Yes,,,32.0,,,,,,As new,apartment,
9646305,brugge,425000€,No,,2.0,98.0,Hyper equipped,No,,,28.0,,18.0,,4.0,,As new,apartment,
10291260,heist-aan-zee,615000€,No,,2.0,106.0,,No,,Yes,,,,,2.0,,,apartment,
10307750,blankenberge,254750€,No,,1.0,66.0,Installed,No,,,9.0,,,,,,,apartment,
10182341,blankenberge,364750€,No,,2.0,101.0,,,,Yes,,Yes,,,,,,apartment,
10278270,de-haan,1550000€,No,,2.0,242.0,Hyper equipped,No,,Yes,,,,,,,As new,apartment,
10012541,middelkerke,290000€,No,,2.0,58.0,Installed,Yes,,Yes,,,,,2.0,,Good,apartment,
10237782,knokke-heist-knokke,925000€,No,,2.0,68.0,,No,,,5.0,,,,2.0,,,apartment,
10312339,oostende,249000€,No,,1.0,52.0,Installed,No,,,,,,,4.0,,Good,apartment,
10307761,blankenberge,329750€,No,,2.0,90.0,Installed,No,,,9.0,,,,2.0,,,apartment,
10264694,sint-kruis,378000€,No,,2.0,86.0,,,,Yes,,Yes,,,,,,apartment,
9899252,middelkerke,200850€,No,,1.0,64.0,,No,,,,,,,2.0,,Good,apartment,
9891186,oostende,199900€,No,,1.0,69.0,,,,,71.0,,,,,,To be done up,apartment,
10311645,wenduine,109000€,No,,1.0,32.0,Installed,No,,,,,,,2.0,,Good,apartment,
9334615,knokke,269000€,No,,1.0,55.0,Hyper equipped,No,,,,,,,,,As new,apartment,
10292458,knokke,565000€,No,,2.0,90.0,Hyper equipped,,,Yes,,,,,2.0,,,apartment,
10171413,westende,199000€,No,,1.0,44.0,,,,,4.0,,,,,,As new,apartment,
9232084,oostende,175000€,No,,2.0,90.0,,Yes,,,2.0,Yes,,,2.0,,Good,apartment,
10185162,knokke-heist-knokke,395000€,No,,1.0,75.0,Hyper equipped,,,,4.0,,,,2.0,,As new,apartment,
10306011,knokke-heist,2950000€,No,,3.0,104.0,,No,,,,,,,2.0,,As new,apartment,
9987997,knokke,1200000€,No,,3.0,327.0,,No,,Yes,,,,,2.0,,Good,apartment,
10277381,knokke,985000€,No,,3.0,118.0,,No,,,,Yes,,,,,,apartment,
10087133,blankenberge,155000€,No,,1.0,50.0,,No,,,,,,,2.0,,Good,apartment,
10199913,wenduine,214000€,No,,2.0,50.0,,Yes,,,,,,,2.0,,Good,apartment,
9560062,ichtegem,207000€,No,,2.0,74.0,,No,,,,,112.0,,2.0,,,apartment,
9574689,middelkerke,485000€,No,,2.0,77.0,Installed,No,,,3.0,,,,,,,apartment,
10277304,blankenberge,115000€,No,,1.0,42.0,,,,Yes,,,,,,,As new,apartment,
10288531,middelkerke,479000€,No,,3.0,120.0,,,,Yes,,,,,,,As new,apartment,
10060484,oostende,749000€,No,,2.0,122.0,Hyper equipped,No,,,,,,,,,As new,apartment,
10086501,oostende,280000€,No,,2.0,92.0,Installed,No,,,,,,,,,Just renovated,apartment,
10133511,heist-aan-zee,565000€,No,,3.0,120.0,USA installed,No,,,16.0,,,,,,As new,apartment,
9882340,blankenberge,358500€,No,,2.0,99.0,,,,Yes,,Yes,,,,,,apartment,
10208139,oudenburg,345000€,No,,2.0,141.0,Hyper equipped,No,,,20.0,,,,,,As new,apartment,
9473617,blankenberge,175000€,No,,2.0,48.0,,No,,,,,,,2.0,,,apartment,
9828715,oostende,709000€,No,,3.0,,,,,Yes,,,,,,,,apartment,
10040920,knokke-heist,1995000€,No,,4.0,141.0,Hyper equipped,Yes,,Yes,,,,,4.0,,As new,apartment,
9714247,torhout,245000€,No,,2.0,88.0,,No,,,,,,,2.0,,As new,apartment,
10294921,knokke-heist,995000€,No,,2.0,80.0,USA hyper equipped,No,,,4.0,,,,4.0,,Good,apartment,
10288175,oostende,195000€,No,,3.0,,,No,,,,,,,2.0,,Good,apartment,
10193689,oostende,159500€,No,,1.0,55.0,,,,Yes,,,,,,,As new,apartment,
9093991,oostende,209000€,No,,1.0,75.0,Installed,No,,Yes,,,,,2.0,,As new,apartment,
9813599,brugge,228500€,No,,3.0,150.0,,,,,8.0,,,,2.0,,As new,apartment,
9475322,wenduine,395000€,No,,2.0,80.0,Hyper equipped,Yes,,Yes,,,,,2.0,,Just renovated,apartment,
10286189,de-haan,255000€,No,,1.0,70.0,Installed,No,,Yes,,,,,,,As new,apartment,
10040759,oostende,146000€,No,,2.0,,,,,,,,,,,,To be done up,apartment,
10292457,knokke,1095000€,No,,3.0,100.0,Hyper equipped,,,Yes,,Yes,,,2.0,,,apartment,
9931437,knokke-heist,1095000€,No,,2.0,88.0,USA hyper equipped,No,,Yes,,,,,3.0,,As new,apartment,
10144579,knokke-heist,995000€,No,,,73.0,,No,,Yes,,,,,2.0,,,apartment,
10104525,middelkerke,249000€,No,,2.0,65.0,Installed,No,,,,,,,2.0,,Good,apartment,
10103751,knokke,625000€,No,,2.0,,,No,,,,,,,,,,apartment,
10197698,brugge,140000€,No,,1.0,23.0,Installed,Yes,,,,,,,4.0,,Good,apartment,
10189064,knokke-heist,650000€,No,,3.0,106.0,USA hyper equipped,No,,,14.0,,,,2.0,,As new,apartment,
9841002,heist-aan-zee,245000€,No,,2.0,62.0,,No,,,,,,,2.0,,,apartment,
10256837,knokke,1350000€,No,,2.0,75.0,,,,Yes,,,,,2.0,,Just renovated,apartment,
10282010,blankenberge,399000€,No,,2.0,86.0,,,,Yes,,,,,,,,apartment,
10150707,zeebrugge,209000€,No,,1.0,71.0,,No,,,11.0,,,,,,As new,apartment,
